"id";"idx";"LID";"Player";"Date_str";"Date";"Token";"BallSpeed";"LaunchAngle";"LaunchDirection";"ClubHeadSpeed";"ClubAngleFace";"ClubAnglePath";"BackSpin";"SideSpin";"SmashFactor";"ClubType";"DistToPinFt";"CarryDistFt";"TotalDistFt"
7672;"203152";"018";"vincentchen";"1676291512325";"2023-02-13 20:31:52";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";65.62;14.288;11.125;52.734;12.55;1.6;1571.0;-907.0;1.24;"3Wood";324.2;147.4;211.5
7673;"203231";"017";"Michelle";"1676291551442";"2023-02-13 20:32:31";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";69.79;13.727;-2.733;54.104;-4.03;2.252;3215.0;947.0;1.29;"8Iron";296.7;181.8;230.1
7674;"203240";"018";"Guest.1";"1676291560649";"2023-02-13 20:32:41";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";37.729;64.055;-14.666;51.469;-15.0;1.909;4850.0;112.0;0.73;"3Wood";473.2;53.5;53.7
7675;"203300";"017";"Michelle";"1676291580945";"2023-02-13 20:33:01";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";52.22;12.202;-1.793;51.408;-1.97;-1.125;3101.0;126.0;1.02;"GapWedge";388.1;87.4;136.9
7676;"203323";"017";"Michelle";"1676291603440";"2023-02-13 20:33:23";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";45.548;11.423;2.782;41.798;3.078;1.613;2406.0;-180.0;1.09;"GapWedge";419.0;60.2;106.2
7677;"203326";"018";"Guest.1";"1676291606210";"2023-02-13 20:33:26";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";37.576;37.326;-4.277;51.255;-4.736;-1.679;3982.0;195.0;0.73;"3Wood";431.4;81.1;93.9
7678;"203352";"017";"Michelle";"1676291632201";"2023-02-13 20:33:52";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";48.819;2.501;-3.437;50.451;-6.539;-1.213;998.0;681.0;0.97;"SandWedge";429.3;17.5;95.9
7679;"203413";"018";"Guest.1";"1676291653455";"2023-02-13 20:34:13";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";31.377;69.566;0.703;50.34;0.43;1.95;4756.0;11.0;0.62;"3Wood";494.2;32.3;30.7
7680;"203422";"017";"Michelle";"1676291662786";"2023-02-13 20:34:23";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";61.43;11.74;-1.309;51.201;-0.92;-2.799;2929.0;-280.0;1.2;"9Iron";347.3;121.4;177.7
7681;"203447";"017";"Michelle";"1676291687640";"2023-02-13 20:34:48";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";48.666;17.42;6.44;47.316;9.46;-4.855;3361.0;-1706.0;1.03;"GapWedge";397.1;96.3;130.3
7682;"203502";"018";"Sonia";"1676291702165";"2023-02-13 20:35:02";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";74.416;0.004;-5.296;50.333;-6.019;0.122;9.0;-67.0;1.48;"3Wood";359.3;14.3;166.7
7683;"203520";"017";"Michelle";"1676291720327";"2023-02-13 20:35:20";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";46.916;15.078;1.769;38.423;1.659;2.17;2606.0;56.0;1.22;"9Iron";406.3;79.6;118.7
7684;"203545";"018";"Sonia";"1676291745129";"2023-02-13 20:35:45";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";54.43;1.338;-2.006;59.395;-11.31;4.144;420.0;1077.0;0.92;"7Iron";408.6;15.7;116.5
7685;"203546";"017";"Michelle";"1676291746305";"2023-02-13 20:35:46";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";40.094;49.5;-5.788;48.541;-6.57;-2.858;3923.0;124.0;0.83;"SandWedge";435.7;85.4;89.9
7686;"203614";"018";"Sonia";"1676291774805";"2023-02-13 20:36:15";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";76.069;0.004;-1.18;51.937;-1.98;4.808;8.0;-69.0;1.46;"3Wood";354.7;14.6;170.3
7687;"203625";"017";"Michelle";"1676291785478";"2023-02-13 20:36:25";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";71.875;0.004;19.278;62.962;15.0;5.513;88.0;-907.0;1.14;"PitchingWedge";596.3;13.9;96.4
7688;"203646";"017";"Michelle";"1676291806347";"2023-02-13 20:36:46";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";62.72;13.28;2.887;59.312;3.608;0.093;3760.0;-599.0;1.06;"GapWedge";332.2;145.6;193.6
7689;"203653";"018";"vincentchen";"1676291813679";"2023-02-13 20:36:54";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";84.48;8.561;5.618;57.02;5.539;6.19;1429.0;70.0;1.48;"3Wood";244.3;180.7;283.3
7690;"203711";"017";"Michelle";"1676291831351";"2023-02-13 20:37:11";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";78.097;0.004;0.703;62.833;-2.259;2.48;519.0;605.0;1.24;"9Iron";468.5;17.0;57.1
7691;"203746";"017";"Michelle";"1676291866685";"2023-02-13 20:37:47";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";27.18;63.166;0.996;48.923;-0.6;5.657;5165.0;31.0;0.56;"7Iron";491.7;32.5;33.3
7692;"203754";"018";"vincentchen";"1676291874701";"2023-02-13 20:37:55";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";74.944;0.527;-10.998;55.449;-13.279;5.94;0.0;21.0;1.35;"3Wood";356.9;17.1;168.2
7693;"203807";"017";"Michelle";"1676291887391";"2023-02-13 20:38:07";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";81.08;6.789;-1.883;63.43;-8.538;4.386;1728.0;1763.0;1.28;"8Iron";293.6;131.6;234.0
7694;"203829";"017";"Michelle";"1676291909543";"2023-02-13 20:38:30";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";65.47;17.612;8.885;64.66;10.75;1.934;4935.0;-1529.0;1.01;"GapWedge";324.2;180.0;209.0
7695;"203855";"017";"Michelle";"1676291935905";"2023-02-13 20:38:56";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";71.094;0.004;8.468;67.54;15.0;0.0;-995.0;346.0;1.05;"Putter";395.0;1.7;131.9
7696;"203908";"018";"vincentchen";"1676291948963";"2023-02-13 20:39:09";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";70.9;3.029;3.454;49.888;3.63;2.161;428.0;-131.0;1.42;"3Wood";354.3;41.2;171.2
7697;"203918";"017";"Michelle";"1676291958697";"2023-02-13 20:39:19";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";54.298;6.472;-9.314;47.395;-15.0;8.918;630.0;1863.0;1.15;"PitchingWedge";408.9;47.0;119.4
7698;"203938";"018";"Guest.1";"1676291978216";"2023-02-13 20:39:38";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";57.479;1.747;25.283;53.229;15.0;6.19;25.0;-216.0;1.08;"3Wood";540.4;13.5;36.5
7699;"203954";"017";"Michelle";"1676291994360";"2023-02-13 20:39:54";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";66.166;19.35;10.979;61.944;14.75;-2.848;4696.0;-2627.0;1.07;"GapWedge";330.3;186.0;210.1
7700;"204003";"018";"Guest.1";"1676292003199";"2023-02-13 20:40:03";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";16.399;76.875;1.735;29.517;-0.187;5.046;3017.0;20.0;0.56;"SandWedge";519.8;7.3;5.1
7701;"204045";"018";"Guest.1";"1676292045931";"2023-02-13 20:40:46";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";45.277;0.004;-3.95;58.972;-15.0;4.526;125.0;754.0;0.77;"7Iron";437.8;8.7;87.5
7702;"204058";"017";"Michelle";"1676292058850";"2023-02-13 20:40:59";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";81.23;20.886;8.695;70.217;10.529;2.069;6159.0;-1554.0;1.16;"PitchingWedge";245.2;287.6;297.4
7703;"204120";"018";"Sonia";"1676292080234";"2023-02-13 20:41:20";"6btzEagN24jHa5VPM6JLTpNXiEjpjVcj";85.48;0.004;-9.735;59.951;-11.609;4.241;4.0;-80.0;1.43;"3Wood";333.9;16.5;195.4
7704;"204214";"017";"Michelle";"1676292134706";"2023-02-13 20:42:15";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";52.916;24.818;15.74;51.227;15.0;0.776;5107.0;-2361.0;1.03;"GapWedge";388.4;132.4;148.9
7705;"204243";"017";"Michelle";"1676292163881";"2023-02-13 20:42:44";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";45.847;9.212;21.465;44.268;15.0;3.209;1000.0;-2092.0;1.04;"GapWedge";436.4;46.4;99.1
7706;"204334";"017";"Michelle";"1676292214182";"2023-02-13 20:43:34";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";66.37;18.958;9.929;59.617;12.13;1.814;4795.0;-1613.0;1.11;"PitchingWedge";320.4;189.1;215.2
7707;"204405";"017";"Michelle";"1676292245847";"2023-02-13 20:44:06";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";65.638;23.399;9.746;59.312;12.5;0.082;5896.0;-1891.0;1.11;"PitchingWedge";321.7;198.6;214.1
7708;"204441";"017";"Michelle";"1676292281262";"2023-02-13 20:44:41";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";74.055;20.726;2.262;58.575;1.97;3.309;5175.0;211.0;1.26;"8Iron";262.6;244.1;262.5
7709;"204504";"017";"Michelle";"1676292304692";"2023-02-13 20:45:05";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";45.93;51.726;2.055;55.192;2.078;1.952;4386.0;-4.0;0.83;"SandWedge";421.8;100.6;103.2
7710;"204528";"017";"Michelle";"1676292328572";"2023-02-13 20:45:29";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";91.0;13.557;-7.085;71.833;-9.159;0.879;4102.0;1908.0;1.27;"8Iron";206.4;316.2;350.1
7711;"204551";"017";"Michelle";"1676292351308";"2023-02-13 20:45:51";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";23.336;77.277;-2.278;42.004;-1.049;-4.355;4249.0;-19.0;0.56;"7Iron";517.6;12.7;7.4
7712;"204616";"017";"Michelle";"1676292376790";"2023-02-13 20:46:17";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";83.54;8.142;6.047;67.527;13.399;-1.457;2141.0;-2160.0;1.24;"9Iron";277.9;165.2;257.5
7713;"204640";"017";"Michelle";"1676292400601";"2023-02-13 20:46:41";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";89.347;22.614;7.902;68.75;9.819;1.1;6298.0;-1533.0;1.3;"8Iron";198.9;338.9;352.1
7714;"204702";"017";"Michelle";"1676292422406";"2023-02-13 20:47:02";"CJ4vU6gN24hk29qyksx5TrO3Rt5lRKec";82.43;17.66;0.112;66.444;-0.14;1.07;5126.0;226.0;1.24;"9Iron";213.2;288.3;311.8
7715;"111636";"017";"Guest.1";"1676344596773";"2023-02-14 11:16:37";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";45.24;3.496;-8.295;40.659;-15.0;-0.423;614.0;1126.0;1.11;"PitchingWedge";438.9;19.2;87.4
7716;"111843";"017";"Guest.1";"1676344723047";"2023-02-14 11:18:43";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";62.388;8.461;-3.734;48.338;-8.369;1.085;1798.0;1159.0;1.29;"8Iron";361.1;91.1;165.4
7717;"111845";"018";"Rita";"1676344725722";"2023-02-14 11:18:46";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";38.909;0.004;-7.287;38.708;-15.0;2.801;101.0;610.0;1.01;"7Iron";456.1;7.4;69.5
7718;"111936";"018";"Rita";"1676344776724";"2023-02-14 11:19:37";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";44.256;5.806;-12.824;41.888;-15.0;-2.94;874.0;1439.0;1.06;"7Iron";436.8;28.6;91.5
7719;"111959";"017";"Guest.1";"1676344799488";"2023-02-14 11:19:59";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";41.29;11.399;25.596;49.819;15.0;-2.94;1324.0;-2522.0;0.83;"SandWedge";449.9;45.1;87.4
7720;"112043";"017";"Guest.1";"1676344843210";"2023-02-14 11:20:43";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";46.118;5.71;20.813;50.033;15.0;-4.526;376.0;-1833.0;0.92;"SandWedge";443.1;29.8;90.0
7721;"112058";"018";"Rita";"1676344858803";"2023-02-14 11:20:59";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";40.45;8.029;-3.254;40.36;-12.449;6.072;1234.0;1477.0;1.0;"7Iron";439.9;32.5;85.5
7722;"112141";"018";"Rita";"1676344901825";"2023-02-14 11:21:42";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";49.84;8.444;-5.894;43.194;-8.899;-2.769;1873.0;738.0;1.15;"7Iron";402.7;55.9;123.5
7723;"112151";"017";"Guest.1";"1676344911239";"2023-02-14 11:21:51";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";83.93;0.004;6.0;69.652;5.98;6.177;236.0;-27.0;1.2;"1Wood";346.4;18.1;180.1
7724;"112245";"018";"Rita";"1676344965079";"2023-02-14 11:22:45";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";46.416;4.802;-9.478;41.888;-15.0;-2.93;953.0;1182.0;1.11;"7Iron";431.8;26.9;95.1
7725;"112323";"017";"Guest.1";"1676345003192";"2023-02-14 11:23:23";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";81.15;8.74;8.917;66.75;9.239;6.701;1324.0;-309.0;1.22;"1Wood";280.7;163.7;251.8
7726;"112327";"018";"Rita";"1676345007582";"2023-02-14 11:23:28";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";35.798;1.197;-6.642;40.506;-15.0;6.953;115.0;757.0;0.88;"7Iron";462.8;8.6;62.7
7727;"112409";"018";"Rita";"1676345049338";"2023-02-14 11:24:09";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";49.888;16.5;5.125;44.129;4.927;5.855;3275.0;115.0;1.13;"7Iron";384.0;98.7;141.7
7728;"112500";"018";"Rita";"1676345100292";"2023-02-14 11:25:00";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";56.83;17.208;0.44;46.472;-0.898;5.447;3426.0;808.0;1.22;"9Iron";347.4;133.7;177.7
7729;"112511";"017";"Guest.1";"1676345111647";"2023-02-14 11:25:12";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";85.37;14.753;-4.596;71.402;-5.4;0.74;2401.0;755.0;1.2;"1Wood";202.5;277.6;331.0
7730;"112717";"018";"Rita";"1676345237390";"2023-02-14 11:27:17";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";34.83;0.004;35.229;42.652;15.0;5.993;-3.0;-554.0;0.82;"7Iron";529.5;7.4;9.0
7731;"112821";"017";"ElisaYen";"1676345301971";"2023-02-14 11:28:22";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";53.388;5.538;4.718;44.074;3.67;12.206;331.0;425.0;1.21;"1Wood";413.3;37.2;112.1
7732;"113019";"018";"Rita";"1676345419060";"2023-02-14 11:30:19";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";43.527;9.873;0.267;41.68;-6.019;7.342;1778.0;1340.0;1.04;"7Iron";424.4;46.8;100.6
7733;"113117";"018";"Rita";"1676345477233";"2023-02-14 11:31:17";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";44.06;13.345;1.695;43.222;2.309;-0.657;2758.0;-369.0;1.02;"7Iron";415.0;63.8;110.0
7734;"113225";"017";"ElisaYen";"1676345545357";"2023-02-14 11:32:25";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";61.208;12.499;-2.106;52.831;-4.48;7.065;2801.0;1569.0;1.16;"PitchingWedge";349.9;122.8;176.4
7735;"113309";"018";"Rita";"1676345589899";"2023-02-14 11:33:10";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";35.437;5.485;7.162;41.034;13.52;1.628;1022.0;-1051.0;0.86;"7Iron";458.8;17.4;66.8
7736;"113329";"017";"ElisaYen";"1676345609160";"2023-02-14 11:33:29";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";48.5;0.587;-9.832;50.486;-15.0;9.086;57.0;804.0;0.96;"SandWedge";437.7;10.5;88.9
7737;"113418";"018";"Rita";"1676345658354";"2023-02-14 11:34:18";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";31.134;23.756;35.166;45.407;15.0;1.608;2968.0;-3333.0;0.69;"SandWedge";476.0;46.0;64.6
7738;"113427";"017";"ElisaYen";"1676345667877";"2023-02-14 11:34:28";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";65.236;4.506;-6.078;53.34;-15.0;9.489;486.0;1682.0;1.22;"9Iron";379.7;48.3;147.6
7739;"113534";"018";"Rita";"1676345734344";"2023-02-14 11:35:34";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";30.44;0.004;31.18;38.754;15.0;2.394;-2.0;-503.0;0.79;"7Iron";499.7;6.5;28.5
7740;"113534";"017";"ElisaYen";"1676345734449";"2023-02-14 11:35:34";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";53.347;10.605;-6.934;43.971;-15.0;8.399;1262.0;2020.0;1.21;"9Iron";397.5;71.9;130.4
7741;"113742";"018";"Rita";"1676345862813";"2023-02-14 11:37:43";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";27.368;35.548;-0.824;45.664;-2.21;3.641;5024.0;476.0;0.6;"SandWedge";470.6;43.7;54.4
7742;"113800";"017";"ElisaYen";"1676345880086";"2023-02-14 11:38:00";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";64.513;20.152;2.782;51.673;2.92;2.273;4460.0;-91.0;1.25;"9Iron";313.0;187.4;212.5
7743;"113825";"018";"Rita";"1676345905712";"2023-02-14 11:38:26";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";20.763;9.378;26.587;37.754;15.0;0.012;422.0;-1518.0;0.55;"SandWedge";519.5;10.1;6.1
7744;"113844";"017";"ElisaYen";"1676345924164";"2023-02-14 11:38:44";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";66.18;10.131;-4.947;53.019;-11.3;2.302;2144.0;1700.0;1.25;"9Iron";340.5;119.2;188.0
7745;"113932";"017";"ElisaYen";"1676345972941";"2023-02-14 11:39:33";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";55.52;0.071;-6.539;54.0;-15.0;0.465;223.0;851.0;1.03;"GapWedge";419.4;10.7;106.6
7746;"114028";"017";"ElisaYen";"1676346028190";"2023-02-14 11:40:28";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";38.923;55.111;-2.655;50.027;-3.44;0.112;4575.0;56.0;0.78;"SandWedge";450.8;71.9;74.2
7747;"114112";"017";"ElisaYen";"1676346072965";"2023-02-14 11:41:13";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";46.13;4.526;0.252;49.971;-0.388;0.776;1558.0;174.0;0.92;"SandWedge";453.5;26.8;71.4
7748;"114146";"017";"ElisaYen";"1676346106043";"2023-02-14 11:41:46";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";52.229;15.129;8.589;43.659;8.619;8.47;3026.0;-19.0;1.2;"9Iron";384.8;101.3;142.3
7749;"114232";"017";"ElisaYen";"1676346152677";"2023-02-14 11:42:33";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";64.069;13.347;7.03;51.553;8.199;2.526;3083.0;-822.0;1.24;"9Iron";332.5;145.5;196.4
7750;"114244";"018";"Rita";"1676346164374";"2023-02-14 11:42:44";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";49.5;4.48;-11.366;45.789;-15.0;-0.708;686.0;1472.0;1.08;"7Iron";423.6;28.7;104.6
7751;"114324";"017";"ElisaYen";"1676346204877";"2023-02-14 11:43:25";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";64.73;3.645;2.493;54.187;0.209;4.263;1487.0;617.0;1.19;"9Iron";373.6;48.1;151.4
7752;"114330";"018";"Rita";"1676346210842";"2023-02-14 11:43:31";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";48.38;10.71;-11.785;43.34;-15.0;1.633;1492.0;1974.0;1.12;"7Iron";410.4;60.3;119.6
7753;"114428";"017";"ElisaYen";"1676346268666";"2023-02-14 11:44:29";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";38.957;0.0;35.737;49.798;15.0;0.944;-5.0;-195.0;0.78;"7Iron";544.2;1.0;25.3
7754;"114503";"018";"Rita";"1676346303544";"2023-02-14 11:45:04";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";45.11;9.651;-13.321;42.518;-15.0;3.598;1087.0;2013.0;1.06;"7Iron";425.2;46.8;104.8
7755;"114514";"017";"ElisaYen";"1676346314510";"2023-02-14 11:45:15";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";45.652;11.486;29.968;49.645;15.0;-1.021;959.0;-2243.0;0.92;"7Iron";442.6;54.7;102.5
7756;"114547";"017";"ElisaYen";"1676346347285";"2023-02-14 11:45:47";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";56.138;16.016;13.351;51.388;15.0;0.628;3270.0;-2020.0;1.09;"GapWedge";374.8;122.1;161.1
7757;"114645";"017";"ElisaYen";"1676346405261";"2023-02-14 11:46:45";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";39.83;10.712;13.225;38.833;15.0;-0.619;1211.0;-1732.0;1.03;"GapWedge";445.8;40.2;82.5
7758;"114647";"018";"Rita";"1676346407734";"2023-02-14 11:46:48";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";46.99;16.975;0.823;43.705;-0.629;6.28;3284.0;827.0;1.08;"7Iron";395.9;88.5;129.0
7759;"114749";"017";"ElisaYen";"1676346469927";"2023-02-14 11:47:50";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";59.36;0.004;-2.111;47.31;-3.94;-1.011;481.0;346.0;1.25;"8Iron";408.4;14.1;116.7
7760;"114843";"017";"ElisaYen";"1676346523625";"2023-02-14 11:48:44";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";44.159;18.027;14.386;43.881;15.0;-2.93;2779.0;-2146.0;1.01;"GapWedge";421.8;78.7;109.8
7761;"114905";"018";"Rita";"1676346545616";"2023-02-14 11:49:06";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";47.56;8.885;-3.164;43.275;-5.63;-0.537;2042.0;628.0;1.1;"7Iron";409.9;53.3;115.4
7762;"114932";"017";"ElisaYen";"1676346572443";"2023-02-14 11:49:32";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";65.013;19.153;6.953;51.381;7.598;4.578;4229.0;-425.0;1.27;"8Iron";311.0;188.4;217.7
7763;"114945";"018";"Rita";"1676346585553";"2023-02-14 11:49:46";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";28.899;11.946;-4.524;32.554;-7.907;8.55;1442.0;1220.0;0.89;"7Iron";474.7;23.1;50.5
7764;"115012";"017";"ElisaYen";"1676346612799";"2023-02-14 11:50:13";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";53.868;1.785;6.92;51.763;10.909;4.195;776.0;-768.0;1.04;"GapWedge";417.9;18.0;108.2
7765;"115045";"017";"ElisaYen";"1676346645215";"2023-02-14 11:50:45";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";65.763;15.689;0.957;54.199;1.029;0.694;3796.0;-51.0;1.21;"9Iron";306.8;177.5;218.3
7766;"115133";"018";"Rita";"1676346693569";"2023-02-14 11:51:34";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";50.34;13.675;-3.775;44.798;-5.848;4.184;2641.0;1194.0;1.12;"7Iron";388.8;85.2;137.1
7767;"115136";"017";"ElisaYen";"1676346696258";"2023-02-14 11:51:36";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";67.638;7.269;5.19;53.979;3.21;7.105;2135.0;606.0;1.25;"8Iron";338.7;102.2;186.9
7768;"115218";"017";"ElisaYen";"1676346738322";"2023-02-14 11:52:18";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";60.798;0.004;1.098;51.249;-1.36;2.575;544.0;472.0;1.19;"9Iron";442.7;13.1;85.2
7769;"115220";"018";"Rita";"1676346740114";"2023-02-14 11:52:20";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";37.388;0.004;23.264;38.312;15.0;5.177;25.0;-497.0;0.98;"7Iron";538.5;7.2;14.6
7770;"115258";"017";"ElisaYen";"1676346778577";"2023-02-14 11:52:59";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";66.43;20.914;5.078;53.951;6.36;0.435;4739.0;-848.0;1.23;"9Iron";308.4;197.6;219.6
7771;"115329";"018";"Rita";"1676346809374";"2023-02-14 11:53:29";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";48.58;18.065;-2.065;44.499;-3.019;1.488;3574.0;553.0;1.09;"7Iron";386.2;100.1;139.1
7772;"115345";"017";"ElisaYen";"1676346825074";"2023-02-14 11:53:45";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";53.56;14.091;12.927;51.652;15.0;-2.769;2544.0;-2249.0;1.04;"GapWedge";391.2;97.6;142.4
7773;"115422";"018";"Rita";"1676346862087";"2023-02-14 11:54:22";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";52.437;21.368;1.473;45.908;0.898;3.529;4364.0;334.0;1.14;"7Iron";367.2;126.4;157.8
7774;"115518";"017";"ElisaYen";"1676346918387";"2023-02-14 11:55:18";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";59.06;21.667;7.856;51.361;9.84;0.745;4807.0;-1251.0;1.15;"PitchingWedge";350.0;158.3;179.7
7775;"115528";"018";"Rita";"1676346928402";"2023-02-14 11:55:28";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";41.659;18.944;2.696;40.68;2.2;4.511;3424.0;258.0;1.02;"7Iron";417.5;74.5;107.6
7776;"115559";"017";"ElisaYen";"1676346959296";"2023-02-14 11:55:59";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";63.47;0.527;2.479;51.437;13.819;-4.596;199.0;-778.0;1.23;"9Iron";396.1;15.2;129.1
7777;"115612";"018";"Rita";"1676346972905";"2023-02-14 11:56:13";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";47.97;0.004;-2.95;44.75;-15.0;6.11;133.0;702.0;1.07;"7Iron";430.0;9.2;95.1
7778;"115643";"017";"ElisaYen";"1676347003122";"2023-02-14 11:56:43";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";56.56;15.086;2.828;49.958;3.819;-0.952;3396.0;-671.0;1.13;"PitchingWedge";361.0;122.9;164.7
7779;"115656";"018";"Rita";"1676347016950";"2023-02-14 11:56:57";"D+eXkTkO24ikjhGTtPpRToWryG1k8TjP";32.34;0.004;39.284;43.65;15.0;3.246;-21.0;-566.0;0.74;"7Iron";502.1;6.9;23.4
7780;"115718";"017";"ElisaYen";"1676347038551";"2023-02-14 11:57:19";"oGiLojkO24g2AyvLOWmTQpjNYFaSDKNX";40.777;2.763;3.861;35.826;2.069;5.17;883.0;318.0;1.14;"PitchingWedge";452.1;13.6;73.0
